'sample interval','SO2'
11517,88.468
11518,88.623
11519,88.623
11520,88.623
11521,88.623
11522,88.571
11523,88.623
11524,88.623
11525,88.623
11526,88.571
11527,88.623
11528,88.727
11529,88.623
11530,88.571
11531,88.623
11532,88.779
11533,88.623
11534,88.571
11535,88.727
11536,88.727
11537,88.623
11538,88.519
11539,88.779
11540,88.623
11541,88.623
11542,88.571
11543,88.727
11544,88.675
11545,88.623
11546,88.571
11547,88.623
11548,88.675
11549,88.675
11550,88.623
11551,88.675
11552,88.675
11553,88.675
11554,88.675
11555,88.623
11556,88.675
11557,88.623
11558,88.623
11559,88.571
11560,88.623
11561,88.623
11562,88.623
11563,88.468
11564,88.623
11565,88.623
11566,88.571
11567,88.623
11568,88.571
11569,88.623
11570,88.623
11571,88.623
11572,88.571
11573,88.623
11574,88.727
11575,88.571
11576,88.623
11577,88.623
11578,88.779
11579,88.623
11580,88.623
11581,88.623
11582,88.831
11583,88.623
11584,88.571
11585,88.623
11586,88.727
11587,88.623
11588,88.468
11589,88.727
11590,88.675
11591,88.571
11592,88.623
11593,88.779
11594,88.675
11595,88.623
11596,88.571
11597,88.675
11598,88.727
11599,88.675
11600,88.623
11601,88.623
11602,88.675
11603,88.623
11604,88.675
11605,88.623
11606,88.675
11607,88.623
11608,88.623
11609,88.519
11610,88.623
11611,88.623
11612,88.571
11613,88.519
11614,88.623
11615,88.623
11616,88.623
11617,88.623
11618,88.571
11619,88.623
11620,88.468
11621,88.623
11622,88.468
11623,88.571
11624,88.623
11625,88.519
11626,88.416
11627,88.468
11628,88.571
11629,88.416
11630,88.416
11631,88.416
11632,88.571
11633,88.468
11634,88.260
11635,88.468
11636,88.571
11637,88.468
11638,88.416
11639,88.468
11640,88.519
11641,88.416
11642,88.416
11643,88.571
11644,88.468
11645,88.468
11646,88.416
11647,88.468
11648,88.468
11649,88.519
11650,88.416
11651,88.416
11652,88.468
11653,88.416
11654,88.468
11655,88.416
11656,88.416
11657,88.468
11658,88.468
11659,88.260
11660,88.416
11661,88.364
11662,88.416
11663,88.416
11664,88.468
11665,88.416
11666,88.416
11667,88.416
11668,88.416
11669,88.468
11670,88.468
11671,88.519
11672,88.416
11673,88.468
11674,88.519
11675,88.519
11676,88.416
11677,88.416
11678,88.519
11679,88.468
11680,88.416
11681,88.416
11682,88.571
11683,88.416
11684,88.312
11685,88.416
11686,88.468
11687,88.416
11688,88.416
11689,88.416
11690,88.416
11691,88.416
11692,88.416
11693,88.416
11694,88.468
11695,88.468
11696,88.416
11697,88.468
11698,88.416
11699,88.519
11700,88.364
11701,88.416
11702,88.468
11703,88.416
11704,88.416
11705,88.208
11706,88.416
11707,88.416
11708,88.416
11709,88.312
11710,88.468
11711,88.416
11712,88.416
11713,88.416
11714,88.468
11715,88.519
11716,88.416
11717,88.468
11718,88.468
11719,88.468
11720,88.468
11721,88.519
11722,88.468
11723,88.468
11724,88.468
11725,88.416
11726,88.312
11727,88.468
11728,88.468
11729,88.416
11730,88.260
11731,88.416
11732,88.519
11733,88.416
11734,88.416
11735,88.416
11736,88.468
11737,88.468
11738,88.416
11739,88.416
11740,88.416
11741,88.416
11742,88.416
11743,88.416
11744,88.468
11745,88.519
11746,88.416
11747,88.416
11748,88.519
11749,88.468
11750,88.364
11751,88.364
11752,88.416
11753,88.468
11754,88.312
11755,88.208
11756,88.416
11757,88.416
11758,88.416
11759,88.364
11760,88.416
11761,88.519
11762,88.416
11763,88.416
11764,88.571
11765,88.416
11766,88.468
11767,88.416
11768,88.468
11769,88.416
11770,88.468
11771,88.468
11772,88.416
11773,88.519
11774,88.468
11775,88.468
11776,88.364
11777,88.416
11778,88.416
11779,88.416
11780,88.260
11781,88.416
11782,88.468
11783,88.416
11784,88.416
11785,88.416
11786,88.468
11787,88.312
11788,88.364
11789,88.208
11790,88.364
11791,88.312
11792,88.312
11793,88.208
11794,88.260
11795,88.364
11796,88.208
11797,88.208
11798,88.312
11799,88.312
11800,88.156
11801,88.052
11802,88.208
11803,88.208
11804,88.156
11805,88.156
11806,88.260
11807,88.260
11808,88.208
11809,88.208
11810,88.364
11811,88.260
11812,88.260
11813,88.208
11814,88.364
11815,88.260
11816,88.260
11817,88.208
11818,88.260
11819,88.260
11820,88.312
11821,88.312
11822,88.208
11823,88.312
11824,88.260
11825,88.364
11826,88.052
11827,88.260
11828,88.260
11829,88.260
11830,88.208
11831,88.208
11832,88.260
11833,88.208
11834,88.312
11835,88.312
11836,88.312
11837,88.260
11838,88.260
11839,88.260
11840,88.260
11841,88.312
11842,88.208
11843,88.208
11844,88.312
11845,88.364
11846,88.208
11847,88.156
11848,88.208
11849,88.260
11850,88.156
11851,88.052
11852,88.156
11853,88.260
11854,88.156
11855,88.208
11856,88.260
11857,88.260
11858,88.208
11859,88.260
11860,88.312
11861,88.260
11862,88.208
11863,88.260
11864,88.312
11865,88.312
11866,88.312
11867,88.260
11868,88.260
11869,88.312
11870,88.312
11871,88.208
11872,88.156
11873,88.260
11874,88.260
11875,88.260
11876,88.156
11877,88.260
11878,88.208
11879,88.260
11880,88.208
11881,88.312
11882,88.208
11883,88.260
11884,88.260
11885,88.260
11886,88.260
11887,88.260
11888,88.260
11889,88.208
11890,88.260
11891,88.208
11892,88.260
11893,88.156
11894,88.260
11895,88.260
11896,88.156
11897,88.000
11898,88.260
11899,88.312
11900,88.208
11901,88.208
11902,88.208
11903,88.312
11904,88.208
11905,88.208
11906,88.312
11907,88.312
11908,88.208
11909,88.260
11910,88.312
11911,88.364
11912,88.260
11913,88.260
11914,88.312
11915,88.208
11916,88.260
11917,88.156
11918,88.208
11919,88.260
11920,88.260
11921,88.208
11922,88.156
11923,88.260
11924,88.312
11925,88.260
11926,88.260
11927,88.312
11928,88.260
11929,88.312
11930,88.260
11931,88.312
11932,88.208
11933,88.312
11934,88.260
11935,88.312
11936,88.208
11937,88.208
11938,88.208
11939,88.156
11940,88.260
11941,88.260
11942,88.208
11943,88.052
11944,88.260
11945,88.260
11946,88.156
11947,88.000
11948,88.260
11949,88.260
11950,88.208
11951,88.156
11952,88.260
11953,88.312
11954,88.208
11955,88.364
11956,88.312
11957,88.416
11958,88.364
11959,88.364
11960,88.312
11961,88.416
11962,88.364
11963,88.312
11964,88.364
11965,88.364
11966,88.416
11967,88.312
11968,88.208
11969,88.416
11970,88.416
11971,88.260
11972,88.260
11973,88.416
11974,88.416
11975,88.312
11976,88.416
11977,88.364
11978,88.416
11979,88.416
11980,88.364
11981,88.364
11982,88.312
11983,88.364
11984,88.364
11985,88.416
11986,88.312
11987,88.416
11988,88.364
11989,88.312
11990,88.364
11991,88.416
11992,88.364
11993,88.104
11994,88.416
11995,88.364
11996,88.364
11997,88.208
11998,88.364
11999,88.416
12000,88.364
12001,88.260
12002,88.416
12003,88.416
12004,88.416
12005,88.364
12006,88.416
12007,88.416
12008,88.416
12009,88.364
12010,88.260
12011,88.416
12012,88.364
12013,88.312
12014,88.312
12015,88.416
12016,88.416
12017,88.260
12018,88.208
12019,88.416
12020,88.416
12021,88.312
12022,88.364
12023,88.416
12024,88.416
12025,88.260
12026,88.416
12027,88.416
12028,88.364
12029,88.364
12030,88.364
12031,88.416
12032,88.312
12033,88.364
12034,88.416
12035,88.312
12036,88.312
12037,88.416
12038,88.364
12039,88.208
12040,88.312
12041,88.416
12042,88.312
12043,88.156
12044,88.416
12045,88.416
12046,88.416
12047,88.312
12048,88.416
12049,88.416
12050,88.416
12051,88.364
12052,88.416
12053,88.468
12054,88.416
12055,88.364
12056,88.364
12057,88.416
12058,88.416
12059,88.312
12060,88.260
12061,88.416
12062,88.416
12063,88.364
12064,88.156
12065,88.416
12066,88.416
12067,88.364
12068,88.260
12069,88.416
12070,88.416
12071,88.312
12072,88.364
12073,88.416
12074,88.416
12075,88.260
12076,88.416
12077,88.416
12078,88.416
12079,88.312
12080,88.364
12081,88.416
12082,88.260
12083,88.416
12084,88.312
12085,88.312
12086,88.260
12087,88.364
12088,88.312
12089,88.156
12090,88.312
12091,88.416
12092,88.416
12093,88.312
12094,88.416
12095,88.416
12096,88.416
12097,88.312
12098,88.416
12099,88.416
12100,88.416
12101,88.416
12102,88.416
12103,88.416
12104,88.416
12105,88.364
12106,88.416
12107,88.416
12108,88.416
12109,88.312
12110,88.260
12111,88.416
12112,88.416
12113,88.312
12114,88.156
12115,88.416
12116,88.468
12117,88.312
12118,88.312
12119,88.416
12120,88.468
12121,88.260
12122,88.364
12123,88.312
12124,88.312
12125,88.208
12126,88.312
12127,88.364
12128,88.260
12129,88.156
12130,88.208
12131,88.208
12132,88.208
12133,88.208
12134,88.208
12135,88.208
12136,88.208
12137,88.312
12138,88.208
12139,88.104
12140,88.208
12141,88.312
12142,88.208
12143,88.208
12144,88.208
12145,88.364
12146,88.312
12147,88.260
12148,88.312
12149,88.312
12150,88.312
12151,88.312
12152,88.312
12153,88.260
12154,88.260
12155,88.208
12156,88.208
12157,88.312
12158,88.312
12159,88.208
12160,88.156
12161,88.312
12162,88.312
12163,88.208
12164,88.156
12165,88.364
12166,88.416
12167,88.208
12168,88.156
12169,88.260
12170,88.312
12171,88.208
12172,88.260
12173,88.208
12174,88.260
12175,88.156
12176,88.208
12177,88.208
12178,88.208
12179,88.208
12180,88.208
12181,88.208
12182,88.208
12183,88.208
12184,88.156
12185,88.052
12186,88.260
12187,88.312
12188,88.208
12189,88.208
12190,88.312
12191,88.416
12192,88.260
12193,88.208
12194,88.312
12195,88.364
12196,88.260
12197,88.260
12198,88.312
12199,88.260
12200,88.260
12201,88.208
12202,88.260
12203,88.208
12204,88.260
12205,88.208
12206,88.260
12207,88.208
12208,88.364
12209,88.312
12210,88.052
12211,88.312
12212,88.364
12213,88.312
12214,88.156
12215,88.312
12216,88.312
12217,88.208
12218,88.156
12219,88.312
12220,88.312
12221,88.208
12222,88.208
12223,88.260
12224,88.208
12225,88.156
12226,88.208
12227,88.208
12228,88.260
12229,88.156
12230,88.208
12231,88.104
12232,88.208
12233,88.208
12234,88.208
12235,88.104
12236,88.260
12237,88.416
12238,88.208
12239,88.260
12240,88.312
12241,88.364
12242,88.208
12243,88.208
12244,88.260
12245,88.312
12246,88.208
12247,88.260
12248,88.260
12249,88.260
12250,88.260
12251,88.260
12252,88.312
12253,88.208
12254,88.364
12255,88.260
12256,88.156
12257,88.260
12258,88.416
12259,88.312
12260,88.156
12261,88.312
12262,88.416
12263,88.312
12264,88.156
12265,88.260
12266,88.312
12267,88.312
12268,88.156
12269,88.312
12270,88.260
12271,88.156
12272,88.208
12273,88.260
12274,88.312
12275,88.156
12276,88.208
12277,88.208
12278,88.260
12279,88.208
12280,88.208
12281,88.156
12282,88.312
12283,88.312
12284,88.260
12285,88.260
12286,88.312
12287,88.364
12288,88.208
12289,88.208
12290,88.312
12291,88.260
12292,88.156
12293,88.208
12294,88.260
12295,88.312
12296,88.208
12297,88.312
12298,88.312
12299,88.208
12300,88.260
12301,88.260
12302,88.208
12303,88.260
12304,88.312
12305,88.260
12306,88.156
12307,88.260
12308,88.364
12309,88.260
12310,88.260
12311,88.260
12312,88.416
12313,88.260
12314,88.208
12315,88.312
12316,88.312
12317,88.208
12318,88.208
12319,88.208
12320,88.208
12321,88.208
12322,88.156
12323,88.260
12324,88.260
12325,88.208
12326,88.208
12327,88.156
12328,88.364
12329,88.364
12330,88.312
12331,88.156
12332,88.364
12333,88.364
12334,88.260
12335,88.208
12336,88.364
12337,88.364
12338,88.208
12339,88.208
12340,88.312
12341,88.312
12342,88.208
12343,88.208
12344,88.260
12345,88.312
12346,88.208
12347,88.260
12348,88.312
12349,88.312
12350,88.260
12351,88.260
12352,88.208
12353,88.312
12354,88.416
12355,88.312
12356,88.260
12357,88.260
12358,88.416
12359,88.260
12360,88.208
12361,88.260
12362,88.364
12363,88.260
12364,88.156
12365,88.208
12366,88.260
12367,88.208
12368,88.156
12369,88.312
12370,88.260
12371,88.208
12372,88.208
12373,88.208
12374,88.260
12375,88.260
12376,88.208
12377,88.156
12378,88.312
12379,88.312
12380,88.312
12381,88.208
12382,88.312
12383,88.416
12384,88.312
12385,88.208
12386,88.364
12387,88.364
12388,88.260
12389,88.208
12390,88.208
12391,88.260
12392,88.156
12393,88.260
12394,88.260
12395,88.260
12396,88.156
12397,88.312
12398,88.260
12399,88.312
12400,88.208
12401,88.312
12402,88.156
12403,88.260
12404,88.260
12405,88.208
12406,88.208
12407,88.208
12408,88.312
12409,88.208
12410,88.156
12411,88.208
12412,88.260
12413,88.208
12414,88.156
12415,88.208
12416,88.208
12417,88.208
12418,88.208
12419,88.260
12420,88.208
12421,88.260
12422,88.208
12423,88.208
12424,88.260
12425,88.312
12426,88.312
12427,88.208
12428,88.364
12429,88.416
12430,88.208
12431,88.208
12432,88.364
12433,88.364
12434,88.208
12435,88.156
12436,88.416
12437,88.260
12438,88.208
12439,88.156
12440,88.312
12441,88.364
12442,88.208
12443,88.260
12444,88.260
12445,88.312
12446,88.208
12447,88.312
12448,88.208
12449,88.312
12450,88.208
12451,88.260
12452,88.208
12453,88.260
12454,88.260
12455,88.260
12456,88.208
12457,88.312
12458,88.416
12459,88.260
12460,88.260
12461,88.312
12462,88.364
12463,88.208
12464,88.312
12465,88.312
12466,88.364
12467,88.312
12468,88.312
12469,88.364
12470,88.364
12471,88.364
12472,88.416
12473,88.312
12474,88.416
12475,88.416
12476,88.416
12477,88.416
12478,88.416
12479,88.468
12480,88.364
12481,88.312
12482,88.468
12483,88.364
12484,88.364
12485,88.208
12486,88.416
12487,88.468
12488,88.364
12489,88.312
12490,88.468
12491,88.416
12492,88.416
12493,88.312
12494,88.312
12495,88.416
12496,88.312
12497,88.416
12498,88.208
12499,88.416
12500,88.312
12501,88.416
12502,88.312
12503,88.364
12504,88.312
12505,88.312
12506,88.312
12507,88.364
12508,88.416
12509,88.312
12510,88.312
12511,88.364
12512,88.416
12513,88.312
12514,88.312
12515,88.364
12516,88.416
12517,88.312
12518,88.416
12519,88.260
12520,88.416
12521,88.416
12522,88.416
12523,88.416
12524,88.416
12525,88.468
12526,88.364
12527,88.364
12528,88.312
12529,88.468
12530,88.364
12531,88.208
12532,88.416
12533,88.468
12534,88.312
12535,88.260
12536,88.468
12537,88.416
12538,88.416
12539,88.364
12540,88.416
12541,88.416
12542,88.416
12543,88.312
12544,88.312
12545,88.416
12546,88.312
12547,88.260
12548,88.416
12549,88.416
12550,88.312
12551,88.312
12552,88.260
12553,88.416
12554,88.364
12555,88.312
12556,88.260
12557,88.364
12558,88.364
12559,88.312
12560,88.312
12561,88.364
12562,88.416
12563,88.312
12564,88.416
12565,88.416
12566,88.416
12567,88.312
12568,88.416
12569,88.260
12570,88.416
12571,88.364
12572,88.416
12573,88.312
12574,88.260
12575,88.416
12576,88.364
12577,88.364
12578,88.364
12579,88.468
12580,88.364
12581,88.312
12582,88.312
12583,88.468
12584,88.416
12585,88.312
12586,88.416
12587,88.468
12588,88.312
12589,88.312
12590,88.416
12591,88.416
12592,88.312
12593,88.260
12594,88.364
12595,88.364
12596,88.364
12597,88.364
12598,88.312
12599,88.416
12600,88.364
12601,88.312
12602,88.260
12603,88.364
12604,88.364
12605,88.312
12606,88.208
12607,88.364
12608,88.312
12609,88.312
12610,88.364
12611,88.416
12612,88.416
12613,88.364
12614,88.416
12615,88.260
12616,88.416
12617,88.260
12618,88.416
12619,88.416
12620,88.416
12621,88.468
12622,88.519
12623,88.468
12624,88.468
12625,88.623
12626,88.519
12627,88.468
12628,88.416
12629,88.623
12630,88.571
12631,88.468
12632,88.468
12633,88.623
12634,88.519
12635,88.571
12636,88.571
12637,88.623
12638,88.519
12639,88.468
12640,88.468
12641,88.623
12642,88.519
12643,88.468
12644,88.571
12645,88.571
12646,88.519
12647,88.416
12648,88.468
12649,88.571
12650,88.571
12651,88.468
12652,88.468
12653,88.623
12654,88.623
12655,88.571
12656,88.416
12657,88.623
12658,88.623
12659,88.571
12660,88.519
12661,88.623
12662,88.623
12663,88.519
12664,88.623
12665,88.468
12666,88.623
12667,88.519
12668,88.571
12669,88.571
12670,88.623
12671,88.468
12672,88.571
12673,88.519
12674,88.571
12675,88.571
12676,88.571
12677,88.519
12678,88.519
12679,88.623
12680,88.623
12681,88.519
12682,88.519
12683,88.675
12684,88.571
12685,88.519
12686,88.416
12687,88.623
12688,88.519
12689,88.519
12690,88.468
12691,88.519
12692,88.571
12693,88.468
12694,88.468
12695,88.519
12696,88.519
12697,88.416
12698,88.468
12699,88.571
12700,88.571
12701,88.416
12702,88.468
12703,88.623
12704,88.623
12705,88.571
12706,88.468
12707,88.623
12708,88.623
12709,88.623
12710,88.519
12711,88.519
12712,88.623
12713,88.468
12714,88.519
12715,88.623
12716,88.519
12717,88.468
12718,88.571
12719,88.571
12720,88.519
12721,88.519
12722,88.519
12723,88.571
12724,88.623
12725,88.623
12726,88.571
12727,88.571
12728,88.623
12729,88.675
12730,88.571
12731,88.519
12732,88.519
12733,88.623
12734,88.571
12735,88.468
12736,88.364
12737,88.571
12738,88.468
12739,88.468
12740,88.468
12741,88.468
12742,88.571
12743,88.416
12744,88.468
12745,88.468
12746,88.623
12747,88.468
12748,88.468
12749,88.519
12750,88.623
12751,88.468
12752,88.519
12753,88.571
12754,88.623
12755,88.519
12756,88.571
12757,88.623
12758,88.623
12759,88.623
12760,88.519
12761,88.623
12762,88.571
12763,88.468
12764,88.519
12765,88.571
12766,88.571
12767,88.416
12768,88.571
12769,88.571
12770,88.571
12771,88.519
12772,88.623
12773,88.571
12774,88.571
12775,88.571
12776,88.623
12777,88.468
12778,88.519
12779,88.623
12780,88.571
12781,88.571
12782,88.416
12783,88.623
12784,88.468
12785,88.571
12786,88.519
12787,88.675
12788,88.623
12789,88.623
12790,88.623
12791,88.675
12792,88.727
12793,88.623
12794,88.623
12795,88.675
12796,88.779
12797,88.623
12798,88.727
12799,88.727
12800,88.831
12801,88.727
12802,88.727
12803,88.831
12804,88.831
12805,88.779
12806,88.727
12807,88.727
12808,88.831
12809,88.727
12810,88.675
12811,88.831
12812,88.779
12813,88.675
12814,88.623
12815,88.831
12816,88.831
12817,88.727
12818,88.675
12819,88.831
12820,88.779
12821,88.831
12822,88.831
12823,88.779
12824,88.831
12825,88.779
12826,88.779
12827,88.779
12828,88.727
12829,88.831
12830,88.831
12831,88.779
12832,88.623
12833,88.831
12834,88.675
12835,88.779
12836,88.727
12837,88.831
12838,88.623
12839,88.727
12840,88.623
12841,88.727
12842,88.779
12843,88.727
12844,88.623
12845,88.727
12846,88.831
12847,88.727
12848,88.727
12849,88.727
12850,88.883
12851,88.779
12852,88.727
12853,88.675
12854,88.935
12855,88.779
12856,88.779
12857,88.675
12858,88.831
12859,88.727
12860,88.675
12861,88.831
12862,88.779
12863,88.727
12864,88.623
12865,88.779
12866,88.831
12867,88.727
12868,88.727
12869,88.831
12870,88.831
12871,88.727
12872,88.831
12873,88.727
12874,88.831
12875,88.831
12876,88.831
12877,88.727
12878,88.675
12879,88.779
12880,88.727
12881,88.779
12882,88.727
12883,88.727
12884,88.675
12885,88.727
12886,88.675
12887,88.779
12888,88.623
12889,88.727
12890,88.623
12891,88.779
12892,88.727
12893,88.779
12894,88.675
12895,88.779
12896,88.831
12897,88.727
12898,88.727
12899,88.779
12900,88.935
12901,88.831
12902,88.779
12903,88.623
12904,88.883
12905,88.779
12906,88.727
12907,88.831
12908,88.831
12909,88.675
12910,88.675
12911,88.831
12912,88.779
12913,88.727
12914,88.623
12915,88.779
12916,88.779
12917,88.779
12918,88.675
12919,88.779
12920,88.831
12921,88.831
12922,88.779
12923,88.779
12924,88.727
12925,88.779
12926,88.727
12927,88.675
12928,88.675
12929,88.675
12930,88.675
12931,88.675
12932,88.727
12933,88.727
12934,88.623
12935,88.727
12936,88.727
12937,88.727
12938,88.727
12939,88.779
12940,88.675
12941,88.779
12942,88.779
12943,88.779
12944,88.623
12945,88.831
12946,88.831
12947,88.779
12948,88.727
12949,88.675
12950,88.883
12951,88.779
12952,88.779
12953,88.675
12954,88.987
12955,88.831
12956,88.883
12957,88.935
12958,88.987
12959,88.935
12960,88.935
12961,88.987
12962,89.039
12963,89.039
12964,88.987
12965,89.039
12966,89.039
12967,89.091
12968,88.987
12969,88.935
12970,89.039
12971,89.039
12972,88.935
12973,88.935
12974,88.883
12975,89.039
12976,88.987
12977,88.935
12978,88.987
12979,88.987
12980,89.039
12981,88.987
12982,89.039
12983,88.935
12984,88.987
12985,88.935
12986,88.987
12987,88.935
12988,89.039
12989,89.039
12990,88.987
12991,89.039
12992,89.039
12993,89.091
12994,89.039
12995,89.039
12996,89.039
12997,89.091
12998,88.987
12999,88.883
13000,89.091
13001,88.987
13002,88.883
13003,88.987
13004,89.091
13005,89.039
13006,88.987
13007,88.987
13008,89.091
13009,89.039
13010,89.039
13011,89.039
13012,89.091
13013,89.091
13014,88.987
13015,89.091
13016,89.091
13017,89.091
13018,88.987
13019,89.039
13020,89.039
13021,89.091
13022,88.987
13023,88.987
13024,88.831
13025,89.039
13026,88.935
13027,88.935
13028,89.039
13029,88.987
13030,88.935
13031,88.935
13032,88.987
13033,88.935
13034,88.935
13035,88.987
13036,88.987
13037,88.935
13038,89.039
13039,89.039
13040,88.987
13041,89.039
13042,89.039
13043,89.091
13044,88.987
13045,88.987
13046,89.039
13047,89.039
13048,88.987
13049,88.987
13050,89.039
13051,89.039
13052,88.935
13053,88.987
13054,89.091
13055,88.987
13056,88.987
13057,88.987
13058,89.091
13059,88.987
13060,89.039
13061,89.039
13062,89.091
13063,89.039
13064,89.039
13065,88.987
13066,89.039
13067,89.091
13068,88.935
13069,88.987
13070,88.987
13071,89.091
13072,88.935
13073,89.039
13074,89.039
13075,89.039
13076,88.987
13077,88.987
13078,88.987
13079,88.987
13080,88.935
13081,88.883
13082,89.039
13083,89.039
13084,89.039
13085,88.935
13086,89.039
13087,89.039
13088,89.091
13089,89.039
13090,89.039
13091,89.039
13092,89.091
13093,89.039
13094,88.987
13095,88.935
13096,88.987
13097,89.039
13098,89.039
13099,89.039
13100,89.039
13101,89.039
13102,88.987
13103,88.987
13104,89.039
13105,89.039
13106,88.987
13107,89.039
13108,89.091
13109,89.039
13110,89.039
13111,88.935
13112,89.039
13113,89.091
13114,89.039
13115,88.987
13116,89.091
13117,89.091
13118,88.935
13119,88.987
13120,89.039
13121,89.247
13122,89.091
13123,89.195
13124,89.247
13125,89.299
13126,89.143
13127,89.247
13128,89.299
13129,89.351
13130,89.247
13131,89.299
13132,89.403
13133,89.403
13134,89.403
13135,89.299
13136,89.403
13137,89.403
13138,89.455
13139,89.403
13140,89.351
13141,89.299
13142,89.455
13143,89.455
13144,89.403
13145,89.351
13146,89.455
13147,89.403
13148,89.351
13149,89.351
13150,89.351
13151,89.403
13152,89.299
13153,89.351
13154,89.403
13155,89.403
13156,89.351
13157,89.351
13158,89.455
13159,89.403
13160,89.403
13161,89.299
13162,89.403
13163,89.455
13164,89.351
13165,89.247
13166,89.299
13167,89.455
13168,89.299
13169,89.299
13170,89.403
13171,89.403
13172,89.351
13173,89.299
13174,89.351
13175,89.403
13176,89.299
13177,89.299
13178,89.351
13179,89.403
13180,89.299
13181,89.299
13182,89.455
13183,89.403
13184,89.455
13185,89.351
13186,89.403
13187,89.455
13188,89.455
13189,89.299
13190,89.403
13191,89.247
13192,89.403
13193,89.351
13194,89.403
13195,89.403
13196,89.455
13197,89.455
13198,89.403
13199,89.455
13200,89.403
13201,89.455
13202,89.403
13203,89.403
13204,89.351
13205,89.455
13206,89.403
13207,89.403
13208,89.403
13209,89.455
13210,89.403
13211,89.247
13212,89.299
13213,89.351
13214,89.299
13215,89.247
13216,89.247
13217,89.455
13218,89.299
13219,89.247
13220,89.351
13221,89.455
13222,89.299
13223,89.351
13224,89.403
13225,89.455
13226,89.351
13227,89.403
13228,89.403
13229,89.455
13230,89.351
13231,89.351
13232,89.455
13233,89.455
13234,89.403
13235,89.299
13236,89.403
13237,89.247
13238,89.403
13239,89.247
13240,89.403
13241,89.403
13242,89.455
13243,89.351
13244,89.351
13245,89.351
13246,89.403
13247,89.403
13248,89.455
13249,89.455
13250,89.403
13251,89.455
13252,89.403
13253,89.455
13254,89.351
13255,89.455
13256,89.403
13257,89.351
13258,89.299
13259,89.403
13260,89.299
13261,89.247
13262,89.195
13263,89.403
13264,89.299
13265,89.247
13266,89.299
13267,89.403
13268,89.351
13269,89.299
13270,89.455
13271,89.455
13272,89.403
13273,89.403
13274,89.403
13275,89.455
13276,89.403
13277,89.403
13278,89.403
13279,89.455
13280,89.403
13281,89.351
13282,89.299
13283,89.351
13284,89.403
13285,89.299
13286,89.403
13287,89.403
13288,89.610
13289,89.506
13290,89.558
13291,89.662
13292,89.662
13293,89.610
13294,89.714
13295,89.766
13296,89.714
13297,89.662
13298,89.766
13299,89.818
13300,89.714
13301,89.714
13302,89.714
13303,89.714
13304,89.662
13305,89.714
13306,89.662
13307,89.662
13308,89.558
13309,89.714
13310,89.662
13311,89.662
13312,89.662
13313,89.818
13314,89.818
13315,89.662
13316,89.766
13317,89.766
13318,89.818
13319,89.714
13320,89.870
13321,89.870
13322,89.818
13323,89.766
13324,89.818
13325,89.870
13326,89.766
13327,89.818
13328,89.714
13329,89.818
13330,89.714
13331,89.714
13332,89.662
13333,89.714
13334,89.714
13335,89.766
13336,89.662
13337,89.818
13338,89.870
13339,89.714
13340,89.766
13341,89.766
13342,89.818
13343,89.662
13344,89.766
13345,89.766
13346,89.766
13347,89.662
13348,89.714
13349,89.766
13350,89.662
13351,89.610
13352,89.662
13353,89.714
13354,89.662
13355,89.662
13356,89.662
13357,89.662
13358,89.506
13359,89.714
13360,89.662
13361,89.714
13362,89.766
13363,89.818
13364,89.766
13365,89.714
13366,89.766
13367,89.766
13368,89.870
13369,89.766
13370,89.818
13371,89.870
13372,89.766
13373,89.766
13374,89.818
13375,89.870
13376,89.714
13377,89.714
13378,89.662
13379,89.662
13380,89.766
13381,89.714
13382,89.662
13383,89.714
13384,89.870
13385,89.766
13386,89.662
13387,89.766
13388,89.870
13389,89.662
13390,89.714
13391,89.766
13392,89.766
13393,89.662
13394,89.714
13395,89.714
13396,89.714
13397,89.610
13398,89.662
13399,89.714
13400,89.714
13401,89.662
13402,89.662
13403,89.714
13404,89.662
13405,89.714
13406,89.662
13407,89.662
13408,89.662
13409,89.766
13410,89.714
13411,89.714
13412,89.714
13413,89.818
13414,89.818
13415,89.714
13416,89.766
13417,89.818
13418,89.766
13419,89.766
13420,89.818
13421,89.662
13422,89.766
13423,89.714
13424,89.662
13425,89.714
13426,89.766
13427,89.714
13428,89.662
13429,89.662
13430,89.766
13431,89.766
13432,89.662
13433,89.818
13434,89.818
13435,89.766
13436,89.662
13437,89.766
13438,89.818
13439,89.714
13440,89.662
13441,89.714
13442,89.766
13443,89.662
13444,89.714
13445,89.714
13446,89.662
13447,89.610
13448,89.662
13449,89.714
13450,89.662
13451,89.662
13452,89.662
13453,89.766
13454,89.662
13455,89.870
13456,89.870
13457,89.922
13458,89.974
13459,90.078
13460,89.922
13461,90.026
13462,90.026
13463,90.078
13464,90.026
13465,89.974
13466,89.974
13467,89.974
13468,90.078
13469,89.974
13470,89.974
13471,89.974
13472,90.026
13473,90.026
13474,90.078
13475,89.974
13476,90.078
13477,90.078
13478,90.026
13479,89.974
13480,90.078
13481,90.026
13482,89.974
13483,90.078
13484,90.130
13485,90.026
13486,89.922
13487,90.078
13488,90.130
13489,90.026
13490,89.870
13491,90.026
13492,90.078
13493,89.974
13494,89.974
13495,90.026
13496,90.078
13497,89.922
13498,89.974
13499,89.922
13500,89.922
13501,89.922
13502,90.026
13503,90.026
13504,90.078
13505,90.078
13506,89.974
13507,90.078
13508,90.078
13509,90.078
13510,89.922
13511,90.026
13512,90.078
13513,90.078
13514,89.974
